dairy_name,dairy_address,avg_milk_cows,avg_dry_cows,avg_bred_heifers,avg_heifers,avg_calves_4_6_mo,avg_calves_0_3_mo,avg_other,avg_steer,total_manure_gen_tons,avg_milk_lb_per_cow_day,total_manure_gen_n_after_nh3_losses_lbs,total_manure_gen_n_lbs,total_manure_gen_p_lbs,total_manure_gen_k_lbs,total_manure_gen_salt_lbs,total_ww_gen_gals,total_ww_gen_n_lbs,total_ww_gen_p_lbs,total_ww_gen_k_lbs,total_ww_gen_salt_lbs,applied_n_dry_manure_lbs,applied_p_dry_manure_lbs,applied_k_dry_manure_lbs,applied_salt_dry_manure_lbs,applied_ww_gals,applied_ww_n_lbs,applied_ww_p_lbs,applied_ww_k_lbs,applied_ww_salt_lbs,applied_to_removed_ratio_n,applied_to_removed_ratio_p,applied_to_removed_ratio_k,applied_to_removed_ratio_salt,total_exports_n_lbs,total_exports_p_lbs,total_exports_k_lbs,total_exports_salt_lbs,filename,avg_milk_prod_kg_per_cow,avg_milk_prod_l_per_cow,reported_annual_milk_production_l,total_herd_size,total_applied_n_lbs,total_applied_p_lbs,total_applied_k_lbs,total_applied_salt_lbs,total_reported_n_lbs,total_reported_p_lbs,total_reported_k_lbs,total_reported_salt_lbs,unaccounted_for_n_lbs,unaccounted_for_p_lbs,unaccounted_for_k_lbs,unaccounted_for_salt_lbs,total_ww_gen_liters,wastewater_estimated,wastewater_to_reported,wastewater_to_estimated,wastewater_ratio_discrepancy,calculated_manure_factor,manure_factor_discrepancy,nitrogen_discrepancy,usda_nitrogen_pct_deviation,ucce_nitrogen_pct_deviation,usda_nitrogen_estimate_lbs,ucce_nitrogen_estimate_lbs,estimated_annual_milk_production_l,wastewater_estimated_l,wastewater_to_restimated,city,region,sub_region,year,county,state,zip,latitude,longitude,template,manure_factor_avg,manure_factor_std,wastewater_ratio_avg,wastewater_ratio_std,usda_nitrogen_pct_dev_avg,usda_nitrogen_pct_dev_std,ucce_nitrogen_pct_dev_avg,ucce_nitrogen_pct_dev_std,facility_count,CADDID,address
EIk Creek Dairy,18035 Road 96 TuIare TuIare 93274,1437.0,229.0,537.0,509.0,175.0,0.0,0.0,,53485.81,,,665016.89,110619.12,289360.39,,99216000.0,324982.01,37477.06,465423.58,,,,,,324982.01,324982.01,37477.06,465423.58,2448621.28,1.24,0.74,1.5,2.76,,,,,2023AR_Elk Creek Dairy_17993 Road 96_W Tulare.pdf,,,,2887.0,324982.01,37477.06,465423.58,2448621.28,324982.01,148096.18,754783.97,0.0,0.0,110619.12,289360.38999999996,-2448621.28,375573238.56,,,,,25.838247131764064,2.3382471317640636,,,,1382073330.3999999,628500.90214658,,,,Tulare,R5,,2023,Tulare,California,93274,36.116828986498,-119.358222009315,generic_r5,,,,,,,,,,,"18035 Road 96, Tulare, California, 93274"
AC Enterprises,15499 Road 72 Tipton Tulare 93272,488.0,110.0,321.0,148.0,69.0,89.0,0.0,,20409.01,85.0,173288.25,247554.64,40525.86,98265.74,255069.3,58000000.0,107475.26,8319.97,124874.58,915363.05,,,,,107475.26,107475.26,8319.97,124874.58,915363.05,1.1,0.32,1.08,5.96,,,,,2023AR_AC Enterprises Dairy_15499 Road 72_W Tulare.pdf,38.55532,39.7119796,8667933.787292,1225.0,107475.26,8319.97,124874.58,915363.05,280763.51,48845.83,223140.32,1170432.35,173288.25,40525.86,98265.74,255069.30000000005,219553780.0,3467173.5149168,25.329425141881718,25.329425141881718,0.0,25.871727326340615,2.371727326340615,-527195530.15,-99.96714097535654,-27.649385039557195,527368818.4,239511.78589807998,8667933.787292,,,Tipton,R5,,2023,Tulare,California,93272,36.069175981017,-119.415934011068,generic_r5,,,,,,,,,,,"15499 Road 72, Tipton, California, 93272"
Robert Vander Eyk Dairy,9441 Avenue 104 PixIey TuIare 93272,2671.0,249.0,1450.0,861.0,0.0,0.0,0.0,,97678.5,,,1189348.46,199901.21,524386.06,,80699196.0,245771.73,30069.37,477185.27,,23340.9,10645.34,14229.31,,245771.73,245771.73,30069.37,477185.27,2066839.12,1.24,0.85,2.01,1.9,,,,,2023AR_Robert Vander Eyk Dairy_9441 Avenue 104_W Tulare.pdf,,,,5231.0,269112.63,40714.71,491414.58,2066839.12,245771.73,229970.58,1001571.3300000001,0.0,-23340.899999999994,189255.87,510156.75000000006,-2066839.12,305479543.53036,,,,,25.940458339362056,2.4404583393620563,,,,2524012440.0,1143277.64691028,,,,Pixley,R5,,2023,Tulare,California,93256,35.978604692222,-119.362149794321,generic_r5,,,,,,,,,,,"9441 Avenue 104, Pixley, California, 93256"
Channel Islands Dairy Farms,13406 Road 24 Corcoran Tulare 93212,8754.0,1062.0,2725.0,1875.0,875.0,0.0,0.0,,276279.22,62.0,2452466.51,3503523.59,579895.37,1630460.75,4366027.8,178290180.0,624549.02,114781.43,909316.99,6656655.6,,,,,150877.26,150877.26,20716.99,235316.16,1646231.25,1.24,0.89,1.83,1.95,,,,,"2023AR_Channel Islands Dairy Farms, LLC_13406 Road 24_W Tulare.pdf",28.122704,28.966385119999998,103781923.2633408,15291.0,150877.26,20716.99,235316.16,1646231.25,3077015.53,694676.8,2539777.74,11022683.399999999,2926138.2699999996,673959.81,2304461.58,9376452.149999999,674901430.2738,41512769.30533633,6.503073069490874,6.503073069490874,0.0,23.805608870350934,0.30560887035093387,-7136602578.289999,-99.965647183071,-30.40087460371773,7139055044.799999,3523703.0581004997,103781923.2633408,,,Corcoran,R5,,2023,Kings,California,93212,36.032446984217,-119.51443000674,generic_r5,,,,,,,,,,,"13406 Road 24, Corcoran, California, 93212"
Supreme Farms LLC,2785 N CoIpien TuIare TuIare 93274,250.0,50.0,0.0,0.0,0.0,0.0,0.0,,6877.73,,,89517.49,14764.13,46399.06,,5376000.0,22044.07,3910.08,49753.81,,42360.77,13504.64,24906.94,24545.6,22044.07,22044.07,3910.08,49753.81,120198.79,0.68,0.82,0.64,0.4,,,,,2023AR_John Mendonca & Son Dairy_2785 North Colpien Avenue_W Tulare.pdf,,,,300.0,64404.84,17414.72,74660.75,144744.38999999998,22044.07,18674.21,96152.87,0.0,-42360.77,1259.489999999998,21492.119999999995,-144744.38999999998,20350364.16,,,,,22.925766666666664,-0.5742333333333356,,,,177720543.2,91086.0,,,,Tulare,R5,,2023,Tulare,California,93274,36.232703014385,-119.398207040223,generic_r5,,,,,,,,,,,"2785 N Colpien Rd, Tulare, California, 93274"
Airoso Dairy,18809 Road 64 TuIare TuIare 93274,0.0,115.0,150.0,135.0,70.0,0.0,0.0,,4293.01,,,51611.0,7600.4,1.0,,7536000.0,3442.12,10919.31,7655.94,,81819.6,25220.8,131114.4,,3442.12,3442.12,10919.31,7655.94,49937.82,0.74,1.0,0.61,1.59,,,,,2023AR_Airoso Dairy_18809 Road 64_W Tulare.pdf,,,,470.0,85261.72,36140.11,138770.34,49937.82,3442.12,18519.71,7656.94,0.0,-81819.6,-17620.4,-131113.4,-49937.82,28526849.76,,,,,18.845112064285168,-4.654887935714832,,,,110931378.4,69166.1419552,,,,Tulare,R5,,2023,Tulare,California,93274,36.131855014773,-119.4294029751,generic_r5,,,,,,,,,,,"18809 Road 64, Tulare, California, 93274"
4 Star 43 Dairy,2393 224 AVE TuIare TuIare 93274,358.0,60.0,142.0,120.0,0.0,0.0,0.0,,12055.15,,,150386.51,24969.51,66208.24,,6439500.0,21776.21,4367.36,31513.61,,18491.23,6273.64,5587.38,8963.6,21776.21,21776.21,4367.36,31513.61,189184.61,1.31,1.41,0.91,1.17,,,,,2023AR_Four Star Dairy #3_2393 Avenue 224_W Tulare.pdf,,,,680.0,40267.44,10641.0,37100.99,198148.21,21776.21,29336.87,97721.85,0.0,-18491.230000000003,18695.87,60620.86000000001,-198148.21,24376147.695,,,,,23.46027453710428,-0.039725462895720653,,,,311505076.0,156016.27496776,,,,Tulare,R5,,2023,Tulare,California,93274,36.193117003978,-119.520993036926,generic_r5,,,,,,,,,,,"2393 Avenue 224, Tulare, California, 93274"
Ron Verhoeven FamiIy Dairy,4975 Ave 120 Corcoran TuIare 93212,1880.0,205.0,295.0,470.0,435.0,0.0,0.0,,58537.5,,,742560.59,121825.52,351391.23,,23681628.0,65973.0,14148.41,134015.67,,,,,,65973.0,65973.0,14148.41,134015.67,720039.21,0.85,0.4,0.84,3.41,,,,,2023AR_Ron Verhoeven Family Dairy_4975 Avenue 120_W Tulare.pdf,,,,3285.0,65973.0,14148.41,134015.67,720039.21,65973.0,135973.93,485406.9,0.0,0.0,121825.51999999999,351391.23,-720039.21,89644671.44748001,,,,,24.209788021329402,0.7097880213294019,,,,1512609000.0,734130.9942219,,,,Corcoran,R5,,2023,Kings,California,93212,36.00655599777,-119.460459016012,generic_r5,,,,,,,,,,,"4975 Avenue 120, Corcoran, California, 93212"
— Frank C. Lawrence Dairy,27476 Road 52 Visalia Tulare 93277,751.0,75.0,547.0,422.0,126.0,117.0,0.0,,31111.03,70.0,258953.35,369933.35,60887.12,143823.43,370854.6,,,,,,,,,,,,,,,,,,,,,,,2023AR_Frank C. Lawrence Dairy_28476 Road 52_W Tulare.pdf,31.75144,32.703983199999996,9859923.894968,2038.0,0.0,0.0,0.0,0.0,258953.35,60887.12,143823.43,370854.6,258953.35,60887.12,143823.43,370854.6,,3943969.5579872,,,,25.70847987470186,2.2084798747018617,-803650061.85,-99.9677882266396,-29.52206577326394,803909015.2,367424.71646078,9859923.894968,,,Visalia,R5,,2023,Tulare,California,93277,36.27647779906,-119.456604844882,generic_r5,,,,,,,,,,,"27476 Road 52, Visalia, California, 93277"
Steve Pereira Dairy,5780 Avenue 296 VisaIia TuIare 93291,0.0,230.0,40.0,40.0,4.0,40.0,0.0,,,,,94352.79,,,,,14706.31,3378.01,,,,,,,13393.73,13393.73,3034.24,38779.22,135439.35,281.0,0.73,1.48,7.6,,,,,2023AR_Pereira Dairy_5780 Avenue 296_W Tulare.pdf,,,,354.0,13393.73,3034.24,38779.22,135439.35,14706.31,3378.01,0.0,0.0,1312.58,343.77000000000044,-38779.22,-135439.35,,,,,,,,,,,,80348.22487368,,,,Visalia,R5,,2023,Tulare,California,93291,36.327733978584,-119.444391141615,generic_r5,,,,,,,,,,,"5780 Avenue 296, Visalia, California, 93291"
. S & S Dairy,5311 Avenue 272 VisaIia TuIare 93277,3200.0,600.0,1150.0,1400.0,400.0,0.0,0.0,,119513.73,,,1469702.68,,623341.53,,22105732.0,110283.02,13541.72,129559.13,,202914.6,67045.8,326881.8,,110283.02,110283.02,13541.72,129559.13,609465.7,1.18,1.49,1.13,0.82,,,,,2023AR_S & S Dairy_5311 Avenue 272_W Tulare.pdf,,,,6750.0,313197.62,80587.52,456440.93,609465.7,110283.02,13541.72,752900.66,0.0,-202914.59999999998,-67045.8,296459.73000000004,-609465.7,83679258.97012,,,,,24.993940972682964,1.4939409726829638,,,,3088234783.2,1451822.213322,,,,Visalia,R5,,2023,Tulare,California,93277,36.281391981189,-119.442991967985,generic_r5,,,,,,,,,,,"5311 Avenue 272, Visalia, California, 93277"
Aukeman Farms,17297 Road 96 Tulare Tulare 93274,3140.0,415.0,1935.0,840.0,640.0,535.0,0.0,,119861.08,75.0,1033418.42,1476312.03,241521.79,611653.87,1573898.25,67189500.0,342397.61,52348.08,278308.56,1465621.75,65952.38,12228.96,44536.25,1457557.9,342397.61,342397.61,52348.08,278308.56,1465621.75,1.23,1.08,0.76,2.05,,,,,2023AR_Aukeman Farms Dairy_17297 Road 96_W Tulare.pdf,34.0194,35.039981999999995,45467004.643649995,7505.0,408349.99,64577.04,322844.81,2923179.65,1375816.03,293869.87,889962.4299999999,3039520.0,967466.04,229292.83,567117.6199999999,116340.3500000001,254339805.19500002,18186801.85746,5.593942402592857,5.593942402592857,0.0,25.429114698154162,1.9291146981541623,-3096176888.78,-99.96663389574813,-27.789745357331142,3097210307.2000003,1431124.1874354999,45467004.643649995,,,Tulare,R5,,2023,Tulare,California,93274,36.104061232448,-119.357825584886,generic_r5,,,,,,,,,,,"17297 Road 96, Tulare, California, 93274"
Curti Family Inc.,3235 Avenue 199 Tulare Tulare 93274,2600.0,300.0,1100.0,0.0,0.0,0.0,0.0,,86745.71,60.0,,,,,,49793291.0,,,182788.45,1350908.24,242246.8,81832.8,326498.6,4164103.52,144851.12,144851.12,21777.91,182788.45,1350908.24,1.27,1.49,1.34,3.53,,,,,2023AR_Curti Family INC_3235 Avenue 199_W Tulare.pdf,27.215519999999998,28.0319856,29671856.7576,4000.0,387097.92,103610.71,509287.05,5515011.76,0.0,0.0,182788.45,1350908.24,-387097.92,-103610.71,-326498.6,-4164103.5199999996,188488021.68431002,11868742.70304,6.352417485165692,6.352417485165692,0.0,26.267161783498587,2.7671617834985867,,,,2241509146.4,1002686.6506279999,29671856.7576,,,Tulare,R5,,2023,Tulare,California,93274,36.149700002814,-119.501256001881,generic_r5,,,,,,,,,,,"3235 Avenue 199, Tulare, California, 93274"
Del Arco Dairy,4738 120 AVE Corcoran Tulare 93212,1759.0,171.0,235.0,0.0,0.0,0.0,0.0,,51114.47,75.0,459856.72,656938.17,110247.17,342643.04,867546.6,54021953.0,103689.71,20689.51,146105.82,950654.87,,,,,103689.71,103689.71,20689.51,146105.82,950654.87,1.32,1.24,1.79,2.34,,,,,2023AR_Del-Arco Dairy_4738 Avenue 120_W Tulare.pdf,34.0194,35.039981999999995,24683915.3199,2165.0,103689.71,20689.51,146105.82,950654.87,563546.4299999999,130936.68,488748.86,1818201.47,459856.7199999999,110247.17,342643.04,867546.6,204495241.10573,9873566.12796,8.284554474259899,8.284554474259899,0.0,25.35470554210899,1.8547055421089915,-1320338048.0800002,-99.96518341539392,-24.871127602635134,1320797904.8000002,612090.5389978,24683915.3199,,,Corcoran,R5,,2023,Kings,California,93212,36.008092987355,-119.466172037398,generic_r5,,,,,,,,,,,"4738 Avenue 120, Corcoran, California, 93212"
2 Cattle,13902 Rd. 96 Tipton TuIare 93272,1833.0,219.0,560.0,496.0,284.0,0.0,0.0,,62917.47,,,783509.35,129920.93,,,65684536.0,229470.49,30814.55,409205.22,,57613.25,22696.13,54121.54,,229470.49,229470.49,30814.55,409205.22,2435645.24,1.23,1.22,2.07,2.76,,,,,2023AR_V2 Cattle_13602 Road 96_W Tulare.pdf,,,,3392.0,287083.74,53510.68,463326.75999999995,2435645.24,229470.49,160735.47999999998,409205.22,0.0,-57613.25,107224.79999999999,-54121.53999999998,-2435645.24,248642899.41976002,,,,,25.442006853549987,1.9420068535499873,,,,1625787424.8,750844.9451869599,,,,Tipton,R5,,2023,Tulare,California,93272,36.041209692158,-119.357557431269,generic_r5,,,,,,,,,,,"13902 Road 96, Tipton, California, 93272"
