dairy_name,dairy_address,avg_milk_cows,avg_dry_cows,avg_bred_heifers,avg_heifers,avg_calves_4_6_mo,avg_calves_0_3_mo,avg_other,avg_steer,total_manure_gen_tons,avg_milk_lb_per_cow_day,total_manure_gen_n_after_nh3_losses_lbs,total_manure_gen_n_lbs,total_manure_gen_p_lbs,total_manure_gen_k_lbs,total_manure_gen_salt_lbs,total_ww_gen_gals,total_ww_gen_n_lbs,total_ww_gen_p_lbs,total_ww_gen_k_lbs,total_ww_gen_salt_lbs,applied_n_dry_manure_lbs,applied_p_dry_manure_lbs,applied_k_dry_manure_lbs,applied_salt_dry_manure_lbs,applied_ww_gals,applied_ww_n_lbs,applied_ww_p_lbs,applied_ww_k_lbs,applied_ww_salt_lbs,applied_to_removed_ratio_n,applied_to_removed_ratio_p,applied_to_removed_ratio_k,applied_to_removed_ratio_salt,total_exports_n_lbs,total_exports_p_lbs,total_exports_k_lbs,total_exports_salt_lbs,filename,avg_milk_prod_kg_per_cow,avg_milk_prod_l_per_cow,reported_annual_milk_production_l,total_herd_size,total_applied_n_lbs,total_applied_p_lbs,total_applied_k_lbs,total_applied_salt_lbs,total_reported_n_lbs,total_reported_p_lbs,total_reported_k_lbs,total_reported_salt_lbs,unaccounted_for_n_lbs,unaccounted_for_p_lbs,unaccounted_for_k_lbs,unaccounted_for_salt_lbs,total_ww_gen_liters,wastewater_estimated,wastewater_to_reported,wastewater_to_estimated,wastewater_ratio_discrepancy,calculated_manure_factor,manure_factor_discrepancy,nitrogen_discrepancy,usda_nitrogen_pct_deviation,ucce_nitrogen_pct_deviation,usda_nitrogen_estimate_lbs,ucce_nitrogen_estimate_lbs,estimated_annual_milk_production_l,wastewater_estimated_l,wastewater_to_restimated,city,region,sub_region,year,county,state,zip,latitude,longitude,template,manure_factor_avg,manure_factor_std,wastewater_ratio_avg,wastewater_ratio_std,usda_nitrogen_pct_dev_avg,usda_nitrogen_pct_dev_std,ucce_nitrogen_pct_dev_avg,ucce_nitrogen_pct_dev_std,facility_count,CADDID,address
Dias and Sons Dairy,7594 Kent Avenue Hanford CA 93230,420.0,62.0,0.0,200.0,0.0,0.0,0.0,,15640.69,,,211378.8,35831.32,67711.15,368228.59,,,,,,,,,,,,,,,,,,,,,,,2023AR_Dias and Sons Dairy_7594 Kent Avenue_Kings.pdf,,,,682.0,0.0,0.0,0.0,0.0,0.0,35831.32,67711.15,368228.59,0.0,35831.32,67711.15,368228.59,,2235689.14272896,,,,28.172753322040712,4.6727533220407125,,,,404155429.6,168560.958296,5589222.8568224,,,Hanford,R5,S,2023,Kings,California,93230,36.227650989884,-119.595664981564,innovative_ag,,,,,,,,,,,"7594 Kent Ave, Hanford, California, 93230"
DeGroot Dairy South,3101 Grangeville Blvd Hanford CA 93230,2028.0,349.0,0.0,437.0,0.0,0.0,0.0,,55891.27,,,632026.7,104765.95,177718.5,1131824.85,,,,,,,,,,,,,,,,,,,,,,,2023AR_Degroot Dairies-South_3101 Grangeville Boulevard_Kings.pdf,,,,2814.0,0.0,0.0,0.0,0.0,0.0,104765.95,177718.5,1131824.85,0.0,104765.95,177718.5,1131824.85,,11025379.859474562,,,,22.031514971457057,-1.4684850285429434,,,,1444230416.8,770246.95847676,27563449.6486864,,,Hanford,R5,S,2023,Kings,California,93230,36.341675006012,-119.513359972981,innovative_ag,,,,,,,,,,,"3101 Grangeville Blvd, Hanford, California, 93230"
J and A Dairy LLC,16283 18th Avenue Lemoore CA 93245,0.0,58.0,0.0,390.0,0.0,0.0,0.0,,21447.04,,,292675.25,49132.65,91301.1,522132.52,,,,,,,,,,,,,,,,,,,,,,,"2023AR_J and A Dairy, LLC_16283 18th Avenue_Kings.pdf",,,,448.0,0.0,0.0,0.0,0.0,0.0,49132.65,91301.1,522132.52,0.0,49132.65,91301.1,522132.52,,269024.83460224,,,,106.870206184817,83.370206184817,,,,554191513.6,60931.390677200005,672562.0865056,,,Lemoore,R5,S,2023,Kings,California,93245,36.235995006857,-119.780187969925,innovative_ag,,,,,,,,,,,"16283 18th Ave, Lemoore, California, 93245"
Joe Parreira Dairy,18081 17th Avenue Stratford CA 93266,1755.0,204.0,0.0,706.0,0.0,0.0,0.0,,61515.0,,,837364.75,142014.93,257500.2,1471396.89,,,,,,,,,,,,,,,,,,,,,,,2023AR_Parreira Dairy_18081 17th Avenue_Kings.pdf,,,,2665.0,0.0,0.0,0.0,0.0,0.0,142014.93,257500.2,1471396.89,0.0,142014.93,257500.2,1471396.89,,9086545.70665152,,,,27.743289726928296,4.243289726928296,,,,1589547600.0,673214.4775848801,22716364.266628798,,,Stratford,R5,S,2023,Kings,California,93266,36.210073007369,-119.761892035493,innovative_ag,,,,,,,,,,,"18081 17th Ave, Stratford, California, 93266"
Cactus Ranch,8800 Lansing Avenue Hanford CA 93230,0.0,0.0,0.0,536.0,0.0,0.0,0.0,,5595.05,,,74343.2,11738.4,35215.2,138043.58,,,,,,,,,,,,,,,,,,,,,,,2023AR_Cactus Ranch_8800 Lansing Avenue_Kings.pdf,,,,536.0,0.0,0.0,0.0,0.0,0.0,11738.4,35215.2,138043.58,0.0,11738.4,35215.2,138043.58,,0.0,,,,28.531944763219713,5.0319447632197125,,,,144576092.0,59539.197033280005,0.0,,,Hanford,R5,S,2023,Kings,California,93230,36.197717998269,-119.614774966433,innovative_ag,,,,,,,,,,,"8800 Lansing Ave, Hanford, California, 93230"
Double L Dairy,10234 Lansing Avenue Hanford CA 93230,2400.0,300.0,0.0,780.0,0.0,0.0,0.0,,79125.14,,,1091313.5,185751.42,324050.65,1925987.63,,,,,,,,,,,,,,,,,,,,,,,2023AR_Yokum Dairy_10234 Lansing Avenue_Kings.pdf,,,,3480.0,0.0,0.0,0.0,0.0,0.0,185751.42,324050.65,1925987.63,0.0,185751.42,324050.65,1925987.63,,12523569.886656001,,,,26.504333746508784,3.0043337465087845,,,,2044593617.6,906416.8613544,31308924.71664,,,Hanford,R5,S,2023,Kings,California,93230,36.202208980081,-119.641533018854,innovative_ag,,,,,,,,,,,"10234 Lansing Ave, Hanford, California, 93230"
Valadao Dairy,17293 9 1/2 Avenue Hanford CA 93230,1974.0,97.0,0.0,1213.0,0.0,0.0,0.0,,78602.93,,,1049586.7,179780.75,343694.95,1810487.86,,,,,,,,,,,,,,,,,,,,,,,2023AR_Valadao Dairy_17293 9 1-2 Avenue_Kings.pdf,,,,3284.0,0.0,0.0,0.0,0.0,0.0,179780.75,343694.95,1810487.86,0.0,179780.75,343694.95,1810487.86,,9606041.93898688,,,,31.256373045257043,7.7563730452570425,,,,2031099711.1999998,763537.77746524,24015104.8474672,,,Hanford,R5,S,2023,Kings,California,93230,36.221470006845,-119.62099601497,innovative_ag,,,,,,,,,,,"17293 9 1/2 Ave, Hanford, California, 93230"
CIoverdaIe Dairy,19142 10 1/2 Avenue Hanford CA 93230,0.0,716.0,0.0,1330.0,0.0,0.0,0.0,,155039.42,,,2147988.5,361993.86,621379.65,3835334.9,,,,,,,,,,,,,,,,,,,,,,,2023AR_Cloverdale Dairy_19142 10 1-2 Avenue_Kings.pdf,,,,2046.0,0.0,0.0,0.0,0.0,0.0,361993.86,621379.65,3835334.9,0.0,361993.86,621379.65,3835334.9,,3321065.1995724803,,,,128.92170972047552,105.42170972047552,,,,4006218612.8,365129.1066684,8302662.9989312,,,Hanford,R5,S,2023,Kings,California,93230,36.189618020407,-119.650485981093,innovative_ag,,,,,,,,,,,"19142 10 1/2 Ave, Hanford, California, 93230"
The Dairy Inc,6240 21st Lemoore CA 96245,1097.0,32.0,0.0,0.0,0.0,0.0,0.0,,25931.06,,,288492.35,48632.6,66868.0,522362.45,,,,,,,,,,,,,,,,,,,,,,,"2023AR_The Dairy, INC._6240 21st Avenue_Kings.pdf",,,,1129.0,0.0,0.0,0.0,0.0,0.0,48632.6,66868.0,522362.45,0.0,48632.6,66868.0,522362.45,,5236707.55630912,,,,22.968166519043404,-0.5318334809565961,,,,670058590.4,342786.98,13091768.890772799,,,Lemoore,R5,S,2023,Kings,California,93245,36.38414799533,-119.834458026958,innovative_ag,,,,,,,,,,,"6240 21st Ave, Lemoore, California, 93245"
Holland's Dairy,3533 Grangeville Blvd. Hanford CA 93230,1214.0,170.0,0.0,624.0,0.0,0.0,0.0,,45011.48,,,610185.1,103363.62,194461.05,1067154.61,,,,,,,,,,,,,,,,,,,,,,,2023AR_Holland_s Dairy_3533 Grangeville Boulevard_Kings.pdf,,,,2008.0,0.0,0.0,0.0,0.0,0.0,103363.62,194461.05,1067154.61,0.0,103363.62,194461.05,1067154.61,,6419489.15671552,,,,27.9176817758552,4.4176817758552005,,,,1163096643.2,489524.36908351997,16048722.8917888,,,Hanford,R5,S,2023,Kings,California,93230,36.342110990706,-119.521773978845,innovative_ag,,,,,,,,,,,"3533 Grangeville Blvd, Hanford, California, 93230"
